date,equity,QQQ->TQQQ_eq,QQQ->TQQQ_state,XLE->XLE_eq,XLE->XLE_state,XLV->XLV_eq,XLV->XLV_state,safety_gld,vix,vix_sma
2011-12-29,1296612.69,963961.09,defensive,153887.52,defensive,120911.63,defensive,57852.45,22.65,25.13
2011-12-30,1303373.4,967070.91,defensive,155576.46,defensive,122238.65,defensive,58487.39,23.4,24.93
2012-01-03,1297553.86,924507.13,defensive,172574.66,defensive,135594.38,defensive,64877.69,22.97,24.7
2012-01-04,1313493.25,938556.4,vehicle,173449.05,defensive,136281.39,defensive,65206.41,22.22,24.42
2012-01-05,1339426.3,961929.42,vehicle,174633.34,defensive,137211.91,defensive,65651.63,21.48,24.09
2012-01-06,1347907.23,971798.02,vehicle,173991.39,defensive,136707.52,defensive,65410.3,20.63,23.69
2012-01-09,1337922.03,963487.62,vehicle,173216.62,defensive,136098.77,defensive,65119.03,21.07,23.21
2012-01-10,1363039.01,983484.53,vehicle,175585.2,defensive,137959.8,defensive,66009.47,20.69,22.93
2012-01-11,1371995.84,989977.04,vehicle,176725.22,defensive,138855.53,defensive,66438.05,21.05,22.69
2012-01-12,1386315.47,1001923.24,vehicle,177511.06,defensive,140147.68,vehicle,66733.48,20.47,22.45
2012-01-13,1372293.26,990236.74,vehicle,176271.43,defensive,139517.65,vehicle,66267.45,20.91,22.19
2012-01-17,1401796.9,1016985.85,vehicle,177643.88,defensive,140383.76,vehicle,66783.41,22.2,22.05
2012-01-18,1444772.75,1057499.08,vehicle,178861.38,defensive,141171.17,vehicle,67241.12,20.89,21.88
2012-01-19,1465229.75,1078534.79,vehicle,178440.79,defensive,141171.17,vehicle,67083.0,19.87,21.62
2012-01-20,1461849.62,1073860.19,vehicle,179381.58,defensive,141171.17,vehicle,67436.68,18.28,21.38
2012-01-23,1462619.86,1073600.49,vehicle,180588.01,defensive,140541.14,vehicle,67890.23,18.67,21.24
2012-01-24,1454935.01,1067627.39,vehicle,179315.17,defensive,140580.74,vehicle,67411.72,18.91,21.13
2012-01-25,1503707.67,1108660.01,vehicle,184196.23,defensive,141604.73,vehicle,69246.7,18.31,21.0
2012-01-26,1492685.6,1096973.5,vehicle,185137.02,defensive,140974.69,vehicle,69600.38,18.57,20.84
2012-01-27,1506000.95,1107621.21,vehicle,187018.61,defensive,141053.39,vehicle,70307.75,18.53,20.59
2012-01-30,1506190.33,1109439.11,vehicle,185978.2,defensive,140856.41,vehicle,69916.62,19.4,20.43
2012-01-31,1512153.45,1113334.62,vehicle,187394.92,defensive,140974.69,vehicle,70449.22,19.44,20.23
2012-02-01,1541440.25,1098276.18,vehicle,205011.55,defensive,161080.51,vehicle,77072.01,18.55,20.01
2012-02-02,1554546.0,1109526.45,vehicle,206813.08,defensive,160457.2,vehicle,77749.28,17.98,19.79
2012-02-03,1593809.35,1153527.5,vehicle,202690.12,defensive,161392.44,vehicle,76199.29,17.1,19.58
2012-02-06,1590903.05,1152277.47,vehicle,202133.94,defensive,160501.43,vehicle,75990.2,17.76,19.43
2012-02-07,1600674.56,1157277.58,vehicle,205180.82,defensive,161080.51,vehicle,77135.65,17.65,19.26
2012-02-08,1618178.68,1176778.05,vehicle,203729.93,defensive,161080.51,vehicle,76590.2,18.16,19.13
2012-02-09,1642534.56,1202778.67,vehicle,203149.57,defensive,160234.3,vehicle,76372.02,18.63,19.01
2012-02-10,1614651.28,1177028.06,vehicle,202085.58,defensive,159565.62,vehicle,75972.02,20.79,19.03
2012-02-13,1648220.52,1208778.81,vehicle,202532.94,defensive,160768.57,vehicle,76140.2,19.04,18.94
2012-02-14,1658740.64,1219279.06,vehicle,202061.4,defensive,161437.25,vehicle,75962.93,19.54,18.8
2012-02-15,1632821.71,1192028.41,vehicle,203255.97,defensive,161125.31,vehicle,76412.02,21.14,18.82
2012-02-16,1683284.24,1241779.6,vehicle,203125.39,defensive,162016.32,vehicle,76362.93,19.22,18.78
2012-02-17,1671168.37,1231279.35,vehicle,202339.49,defensive,161482.06,vehicle,76067.48,17.78,18.76
2012-02-21,1686615.4,1241779.6,vehicle,206776.81,defensive,160323.35,vehicle,77735.64,18.19,18.73
2012-02-22,1673309.16,1225279.21,vehicle,209098.24,defensive,160323.35,vehicle,78608.36,18.19,18.7
2012-02-23,1696826.65,1248529.76,vehicle,209194.97,defensive,160457.2,vehicle,78644.73,16.8,18.62
2012-02-24,1708566.31,1260780.05,vehicle,208241.01,defensive,161259.16,vehicle,78286.09,17.31,18.56
2012-02-27,1714691.47,1266780.2,vehicle,208295.44,vehicle,161571.1,vehicle,78044.73,18.19,18.54
2012-02-28,1753444.76,1304781.1,vehicle,207610.32,vehicle,162194.98,vehicle,78858.36,17.96,18.47
2012-02-29,1728672.76,1287530.69,vehicle,205252.96,vehicle,161214.36,vehicle,74674.76,18.43,18.42
2012-03-01,1763800.87,1256708.12,vehicle,234585.52,vehicle,184317.19,vehicle,88190.04,17.26,18.36
2012-03-02,1756873.09,1252896.3,vehicle,231916.93,vehicle,184012.73,vehicle,88047.13,17.29,18.32
2012-03-05,1715779.97,1214063.43,vehicle,230427.01,vehicle,183607.64,vehicle,87681.9,18.05,18.37
2012-03-06,1673060.86,1179042.37,vehicle,226672.62,vehicle,181225.47,vehicle,86120.4,20.87,18.52
2012-03-07,1703177.92,1205963.32,vehicle,228565.64,vehicle,182036.29,vehicle,86612.67,19.07,18.6
2012-03-08,1746058.23,1244081.48,vehicle,230427.01,vehicle,184063.69,vehicle,87486.05,17.95,18.58
2012-03-09,1762430.84,1259328.74,vehicle,230209.65,vehicle,184824.2,vehicle,88068.25,17.11,18.51
2012-03-12,1762370.84,1261234.65,vehicle,228937.09,vehicle,184824.2,vehicle,87374.89,15.64,18.25
2012-03-13,1837297.19,1332229.73,vehicle,231699.57,vehicle,187459.23,vehicle,85908.67,14.8,18.04
2012-03-14,1848575.34,1347238.75,vehicle,229464.69,vehicle,187408.27,vehicle,84463.63,15.31,17.83
2012-03-15,1860295.81,1357483.01,vehicle,229837.17,vehicle,187712.73,vehicle,85262.9,15.42,17.54
2012-03-16,1860693.22,1354624.15,vehicle,232997.63,vehicle,187692.09,vehicle,85379.35,14.47,17.3
2012-03-19,1891158.37,1383927.48,vehicle,234056.9,vehicle,187641.13,vehicle,85532.86,15.04,17.17
2012-03-20,1893521.95,1391551.12,vehicle,230537.23,vehicle,186673.56,vehicle,84760.05,15.58,17.04
2012-03-21,1890270.01,1391074.64,vehicle,227796.18,vehicle,186596.8,vehicle,84802.39,15.13,16.88
2012-03-22,1875816.02,1382736.29,vehicle,222655.97,vehicle,185960.13,vehicle,84463.63,15.57,16.82
2012-03-23,1877939.45,1380830.38,vehicle,225085.76,vehicle,186520.68,vehicle,85502.63,14.82,16.7
2012-03-26,1956586.21,1453016.65,vehicle,226768.55,vehicle,189780.76,vehicle,87020.25,14.26,16.5
2012-03-27,1959533.07,1458496.14,vehicle,224493.87,vehicle,190136.83,vehicle,86406.23,15.59,16.38
2012-03-28,1938253.86,1441342.96,vehicle,221690.58,vehicle,189729.8,vehicle,85490.51,15.47,16.23
2012-03-29,1923768.36,1426572.18,vehicle,221690.58,vehicle,190136.83,vehicle,85368.77,15.48,16.15
2012-03-30,1917440.46,1416566.16,vehicle,223497.87,vehicle,191563.04,vehicle,85813.4,15.5,16.06
2012-04-02,1964076.15,1399404.26,vehicle,261222.13,vehicle,205245.96,vehicle,98203.81,15.64,15.94
2012-04-03,1960085.97,1399632.62,vehicle,258950.64,vehicle,205137.14,vehicle,96365.58,15.66,15.68
2012-04-04,1896948.22,1342542.04,vehicle,255633.78,vehicle,204022.06,vehicle,94750.34,16.44,15.54
2012-04-05,1920348.46,1366748.45,vehicle,254191.51,vehicle,203995.2,vehicle,95413.31,16.7,15.48
2012-04-09,1883935.7,1335462.81,vehicle,250982.13,vehicle,201438.59,vehicle,96052.17,18.81,15.57
2012-04-10,1813368.28,1271064.64,vehicle,246054.08,vehicle,199154.72,vehicle,97094.84,20.39,15.8
2012-04-11,1832613.29,1289561.99,vehicle,246115.5,vehicle,199862.06,vehicle,97073.75,20.02,16.06
2012-04-12,1883218.9,1332722.46,vehicle,251487.69,vehicle,200949.58,vehicle,98059.16,17.2,16.16
2012-04-13,1816017.94,1272434.81,vehicle,247701.88,vehicle,198937.08,vehicle,96944.17,19.55,16.37
2012-04-16,1774215.46,1232471.41,vehicle,246043.45,vehicle,198991.49,vehicle,96709.11,19.55,16.62
2012-04-17,1853430.57,1304862.26,vehicle,250045.42,vehicle,201928.29,vehicle,96594.6,18.46,16.79
2012-04-18,1842102.96,1295271.04,vehicle,249539.86,vehicle,201276.05,vehicle,96016.01,18.64,16.94
2012-04-19,1800495.92,1253480.74,vehicle,249216.21,vehicle,201710.64,vehicle,96088.33,18.36,17.11
2012-04-20,1787598.75,1240007.36,vehicle,248638.59,vehicle,202798.17,vehicle,96154.63,17.44,17.2
2012-04-23,1754430.07,1208950.09,vehicle,248386.99,vehicle,201221.64,vehicle,95871.36,18.97,17.41
2012-04-24,1734194.48,1187484.03,vehicle,248772.18,defensive,201928.29,vehicle,96009.98,18.1,17.6
2012-04-25,1831322.03,1281797.67,vehicle,249271.91,defensive,204049.61,vehicle,96202.85,16.82,17.66
2012-04-26,1857155.6,1304633.9,vehicle,251473.85,defensive,203995.2,vehicle,97052.65,16.24,17.7
2012-04-27,1880629.81,1327241.77,vehicle,252020.43,defensive,204104.02,vehicle,97263.6,16.32,17.74
2012-04-30,1853971.33,1299609.93,vehicle,252801.26,defensive,203995.2,vehicle,97564.95,17.15,17.82
2012-05-01,1860827.95,1325839.91,vehicle,247490.12,defensive,194456.52,vehicle,93041.4,16.6,17.87
2012-05-02,1867497.01,1334411.65,vehicle,246370.18,defensive,194094.8,vehicle,92620.37,16.88,17.93
2012-05-03,1822117.54,1293174.63,vehicle,243884.85,defensive,193372.03,vehicle,91686.03,17.56,17.99
2012-05-04,1725658.13,1198190.46,vehicle,244651.93,defensive,190841.33,vehicle,91974.41,19.16,18.11
2012-05-07,1727100.96,1200043.81,vehicle,244053.61,defensive,191254.06,vehicle,91749.48,18.94,18.12
2012-05-08,1707445.92,1186838.7,vehicle,239328.4,defensive,191305.73,vehicle,89973.08,19.05,18.05
2012-05-09,1696206.65,1180120.31,vehicle,236981.15,defensive,190014.55,vehicle,89090.66,20.08,18.05
2012-05-10,1686136.02,1168073.53,vehicle,237441.39,defensive,191357.41,vehicle,89263.68,18.83,18.13
2012-05-11,1682217.43,1166915.19,vehicle,235585.06,defensive,191151.37,vehicle,88565.81,19.89,18.15
2012-05-14,1644688.08,1134713.24,vehicle,232163.89,defensive,190531.28,vehicle,87279.66,21.87,18.27
2012-05-15,1630465.49,1124983.16,vehicle,229724.59,defensive,189395.12,vehicle,86362.63,21.97,18.44
2012-05-16,1605627.59,1100426.28,vehicle,229295.02,defensive,189705.16,vehicle,86201.14,22.27,18.62
2012-05-17,1543274.51,1032779.02,vehicle,234419.1,defensive,187948.91,vehicle,88127.48,24.49,18.93
2012-05-18,1503615.33,991078.65,vehicle,237103.88,defensive,186296.01,vehicle,89136.8,25.1,19.31
2012-05-21,1589035.08,1074479.38,vehicle,237257.29,defensive,188103.93,vehicle,89194.47,22.01,19.47
2012-05-22,1579386.61,1070772.68,vehicle,233314.51,defensive,187587.19,vehicle,87712.22,22.48,19.69
2012-05-23,1583612.85,1076796.07,vehicle,232608.8,defensive,186761.07,vehicle,87446.92,22.33,19.96
2012-05-24,1565516.66,1057335.9,vehicle,232286.63,defensive,188568.34,vehicle,87325.8,21.54,20.23
2012-05-25,1561709.72,1051312.51,vehicle,234235.01,defensive,188103.93,vehicle,88058.27,21.76,20.5
2012-05-29,1597977.05,1090464.52,vehicle,231688.31,defensive,188723.36,vehicle,87100.87,21.03,20.69
2012-05-30,1572129.37,1063822.62,vehicle,233053.7,defensive,187638.87,vehicle,87614.17,24.14,21.07
2012-05-31,1555529.27,1048764.16,vehicle,232608.8,defensive,186709.39,vehicle,87446.92,24.06,21.43
2012-06-01,1482161.54,1056040.1,vehicle,197127.49,defensive,154885.88,vehicle,74108.08,26.66,21.88
2012-06-04,1504987.44,1078826.87,vehicle,196902.2,defensive,155234.99,vehicle,74023.38,26.12,22.23
2012-06-05,1520234.48,1093511.67,vehicle,196676.91,defensive,156107.22,vehicle,73938.69,24.68,22.52
2012-06-06,1597487.67,1168201.63,vehicle,196764.52,defensive,158549.89,vehicle,73971.62,22.16,22.67
2012-06-07,1579995.47,1155289.13,vehicle,193372.68,defensive,158637.17,vehicle,72696.49,21.72,22.76
2012-06-08,1615278.03,1189216.1,vehicle,193660.54,defensive,159596.67,vehicle,72804.72,21.23,22.88
2012-06-11,1558000.16,1132249.18,vehicle,194449.05,defensive,158200.78,vehicle,73101.15,23.56,23.06
2012-06-12,1597075.91,1167948.45,vehicle,195825.07,defensive,159683.95,vehicle,73618.45,22.09,23.07
2012-06-13,1575252.22,1145161.68,vehicle,196651.88,defensive,159509.39,vehicle,73929.28,24.27,23.18
2012-06-14,1591648.7,1158074.18,vehicle,197440.39,defensive,161908.42,vehicle,74225.71,21.68,23.16
2012-06-15,1635202.02,1200862.67,vehicle,197553.03,defensive,162518.26,vehicle,74268.06,21.11,22.99
2012-06-18,1667341.68,1231751.4,vehicle,197665.67,defensive,163614.2,vehicle,74310.4,18.32,22.65
2012-06-19,1708016.35,1272261.21,vehicle,196701.94,defensive,165105.11,vehicle,73948.1,18.38,22.47
2012-06-20,1710086.32,1276818.56,vehicle,195212.53,defensive,164667.06,vehicle,73388.17,17.24,22.2
2012-06-21,1605543.24,1181367.32,vehicle,190262.44,defensive,162386.24,vehicle,71527.23,20.08,22.09
2012-06-22,1645020.24,1218079.34,vehicle,191044.69,defensive,164074.9,vehicle,71821.31,18.11,21.92
2012-06-25,1572542.51,1145668.05,vehicle,192446.49,defensive,162079.66,vehicle,72348.3,20.38,21.85
2012-06-26,1593088.73,1167695.26,vehicle,191019.66,defensive,162561.9,vehicle,71811.9,19.72,21.79
2012-06-27,1616725.05,1189216.1,vehicle,191282.5,defensive,164315.74,vehicle,71910.71,19.45,21.55
2012-06-28,1570126.0,1146427.61,vehicle,189054.65,defensive,163570.56,vehicle,71073.17,19.71,21.33
2012-06-29,1692255.7,1258335.96,vehicle,194236.28,defensive,166662.29,vehicle,73021.16,17.08,20.85
2012-07-02,1702736.81,1213199.98,vehicle,226464.0,defensive,177936.0,vehicle,85136.84,16.74,20.39
2012-07-03,1736292.12,1242016.5,vehicle,229924.69,defensive,177913.07,vehicle,86437.85,16.66,19.98
2012-07-05,1736196.23,1246617.46,vehicle,227325.52,defensive,176792.53,vehicle,85460.72,17.5,19.75
2012-07-06,1681672.03,1197217.7,vehicle,224448.91,defensive,175626.13,vehicle,84379.29,17.1,19.52
2012-07-09,1679393.56,1193343.21,vehicle,224930.78,defensive,176559.13,vehicle,84560.44,17.98,19.36
2012-07-10,1637948.47,1156535.55,vehicle,222170.98,defensive,175719.02,vehicle,83522.92,18.72,19.12
2012-07-11,1623513.97,1140553.27,vehicle,223397.55,defensive,175579.1,vehicle,83984.04,17.95,18.91
2012-07-12,1590439.64,1107862.26,vehicle,222813.47,defensive,175999.45,vehicle,83764.46,18.33,18.61
2012-07-13,1643460.73,1155809.08,vehicle,225076.8,defensive,177959.51,vehicle,84615.34,16.74,18.36
2012-07-16,1635452.79,1147333.63,vehicle,225179.01,defensive,178286.39,vehicle,84653.76,17.11,18.16
2012-07-17,1653930.31,1165011.0,vehicle,224098.46,defensive,180573.32,vehicle,84247.54,16.48,18.07
2012-07-18,1700586.67,1212231.36,vehicle,223485.17,defensive,180853.16,vehicle,84016.98,16.16,17.96
2012-07-19,1740963.22,1251944.89,vehicle,223967.04,defensive,180853.16,vehicle,84198.13,15.45,17.87
2012-07-20,1690781.36,1203513.75,vehicle,224390.5,defensive,178519.78,vehicle,84357.33,16.27,17.68
2012-07-23,1643080.44,1159199.26,vehicle,223455.96,defensive,176419.21,vehicle,84006.0,18.62,17.71
2012-07-24,1615467.74,1132562.13,vehicle,224171.47,defensive,174459.15,vehicle,84274.99,20.47,17.71
2012-07-25,1595443.35,1107377.94,vehicle,227310.92,defensive,175299.26,vehicle,85455.23,19.34,17.69
2012-07-26,1642679.52,1150723.81,vehicle,228917.15,defensive,176979.48,vehicle,86059.08,17.53,17.6
2012-07-27,1735407.46,1237657.7,vehicle,230041.51,defensive,181226.48,vehicle,86481.77,16.7,17.45
2012-07-30,1726988.2,1230393.03,vehicle,229880.89,defensive,180292.89,vehicle,86421.39,18.03,17.49
2012-07-31,1724706.1,1231119.5,vehicle,228508.29,defensive,179172.94,vehicle,85905.37,18.93,17.6
2012-08-01,1709979.43,1218360.34,vehicle,227427.26,defensive,178692.85,vehicle,85498.97,18.96,17.72
2012-08-02,1693635.69,1205774.97,vehicle,225946.66,defensive,176971.71,vehicle,84942.35,17.57,17.72
2012-08-03,1767086.62,1274268.41,vehicle,228028.3,defensive,179064.97,vehicle,85724.93,15.64,17.65
2012-08-06,1797204.81,1302827.52,vehicle,229127.76,defensive,179111.27,vehicle,86138.26,15.95,17.55
2012-08-07,1828935.54,1335017.01,vehicle,229098.45,defensive,178692.85,vehicle,86127.23,15.99,17.41
2012-08-08,1827811.79,1332838.78,vehicle,229391.63,defensive,179343.92,vehicle,86237.46,15.32,17.28
2012-08-09,1840122.54,1344214.01,vehicle,230139.27,defensive,179250.74,vehicle,86518.52,15.28,17.13
2012-08-10,1846817.22,1349780.62,vehicle,230417.8,defensive,179995.57,vehicle,86623.23,14.74,17.03
2012-08-13,1851938.49,1357767.48,vehicle,228673.32,defensive,179530.27,vehicle,85967.41,13.7,16.86
2012-08-14,1852847.36,1359945.72,vehicle,227412.6,defensive,179995.57,vehicle,85493.46,14.85,16.77
2012-08-15,1863713.33,1369384.75,vehicle,228145.58,defensive,180413.99,vehicle,85769.01,14.63,16.7
2012-08-16,1914255.23,1418516.08,vehicle,229508.91,defensive,179948.69,vehicle,86281.55,14.29,16.64
2012-08-17,1933252.07,1438120.21,vehicle,229743.46,defensive,179018.68,vehicle,86369.72,13.45,16.5
2012-08-20,1940037.99,1443444.79,vehicle,230535.07,defensive,179390.8,vehicle,86667.32,14.02,16.27
2012-08-21,1926142.21,1426987.0,vehicle,232836.61,defensive,178786.03,vehicle,87532.56,15.02,16.0
2012-08-22,1945220.53,1442476.69,vehicle,235343.39,defensive,178925.5,vehicle,88474.96,15.11,15.79
2012-08-23,1915521.41,1410287.19,vehicle,237322.42,defensive,178692.85,vehicle,89218.95,15.96,15.71
2012-08-24,1942388.88,1435457.92,vehicle,237439.69,defensive,180228.22,vehicle,89263.04,15.18,15.63
2012-08-27,1948363.01,1442476.69,vehicle,236545.46,defensive,180413.99,vehicle,88926.87,16.35,15.55
2012-08-28,1948406.81,1442234.66,vehicle,236955.93,defensive,180135.05,vehicle,89081.18,16.49,15.42
2012-08-29,1947377.73,1442718.71,vehicle,235416.68,defensive,180739.82,vehicle,88502.51,17.06,15.33
2012-08-30,1902340.95,1398427.9,vehicle,235314.07,defensive,180135.05,vehicle,88463.93,17.83,15.34
2012-08-31,1940131.19,1428197.13,vehicle,240738.08,defensive,180692.94,vehicle,90503.04,17.47,15.43
2012-09-04,1933061.33,1377306.2,vehicle,257097.16,vehicle,202004.91,vehicle,96653.07,17.98,15.54
2012-09-05,1925707.67,1370978.61,vehicle,256119.34,vehicle,202056.56,vehicle,96553.17,17.74,15.62
2012-09-06,2025124.49,1461439.76,vehicle,261516.22,vehicle,205274.52,vehicle,96893.99,15.6,15.64
2012-09-07,2025541.09,1455346.52,vehicle,266043.94,vehicle,205170.56,vehicle,98980.07,14.38,15.59
2012-09-10,1969546.27,1401913.51,vehicle,264884.26,vehicle,204444.2,vehicle,98304.3,16.28,15.67
2012-09-11,1966741.42,1395820.27,vehicle,267710.24,vehicle,204548.15,vehicle,98662.75,16.41,15.8
2012-09-12,1980438.29,1407772.39,vehicle,269339.94,vehicle,204651.45,vehicle,98674.51,15.8,15.85
2012-09-13,2045134.52,1464017.67,vehicle,273722.39,vehicle,206727.89,vehicle,100666.57,14.05,15.82
2012-09-14,2085710.93,1501514.52,vehicle,277344.33,vehicle,205897.58,vehicle,100954.5,14.51,15.83
2012-09-17,2086793.45,1504326.78,vehicle,275243.44,vehicle,207091.4,vehicle,100131.82,14.59,15.89
2012-09-18,2089100.46,1507139.04,vehicle,273287.81,vehicle,207766.11,vehicle,100907.49,14.18,15.9
2012-09-19,2096518.27,1516981.97,vehicle,270643.69,vehicle,207973.36,vehicle,100919.25,13.88,15.84
2012-09-20,2094717.05,1513700.99,vehicle,271399.49,vehicle,208855.98,vehicle,100760.59,14.07,15.79
2012-09-21,2096073.38,1513700.99,vehicle,271691.18,vehicle,209632.68,vehicle,101048.52,13.98,15.69
2012-09-24,2066624.87,1485578.36,vehicle,270326.02,vehicle,210206.71,vehicle,100513.78,14.15,15.64
2012-09-25,2003811.84,1426052.1,vehicle,267360.68,vehicle,210049.8,vehicle,100349.25,15.43,15.59
2012-09-26,1961919.17,1388320.9,vehicle,264832.3,vehicle,208980.85,vehicle,99785.12,16.81,15.61
2012-09-27,2027264.98,1447378.44,vehicle,268434.16,vehicle,210180.56,vehicle,101271.82,14.84,15.5
2012-09-28,1990147.93,1412693.85,vehicle,267178.82,vehicle,209267.87,vehicle,101007.39,15.73,15.39
2012-10-01,1987107.6,1415814.16,vehicle,264285.31,vehicle,207652.74,vehicle,99355.38,16.32,15.34
2012-10-02,1997348.5,1424776.51,vehicle,264750.26,vehicle,208578.8,vehicle,99242.93,15.71,15.22
2012-10-03,2022905.1,1451663.53,vehicle,261492.14,vehicle,210327.73,vehicle,99421.7,15.43,15.11
2012-10-04,2044496.52,1468644.81,vehicle,264123.74,vehicle,211614.28,vehicle,100113.69,14.55,15.05
2012-10-05,2018268.76,1443408.74,vehicle,263497.23,vehicle,211820.0,vehicle,99542.79,14.33,15.05
2012-10-08,1980008.14,1405200.86,vehicle,263927.3,vehicle,211665.87,vehicle,99214.1,15.11,14.99
2012-10-09,1904776.15,1332794.58,vehicle,264285.31,vehicle,209093.42,vehicle,98602.84,16.37,14.99
2012-10-10,1882165.53,1316756.7,vehicle,259342.92,vehicle,207549.56,vehicle,98516.34,16.29,15.02
